/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/3_vXJKM.png,90,15,114,60,J
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/3_vXJKM.png,108,11,136,64,K
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/3_vXJKM.png,134,7,166,67,M
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/4_YZRESeE.png,14,7,35,67,Y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/4_YZRESeE.png,45,15,61,60,Z
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/4_YZRESeE.png,74,11,92,64,R
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/4_YZRESeE.png,108,7,129,67,E
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/4_YZRESeE.png,128,15,143,60,S
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/4_YZRESeE.png,140,15,155,60,e
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/4_YZRESeE.png,155,7,175,67,E
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/5_n1maDRU.png,16,15,32,60,n
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/5_n1maDRU.png,44,7,65,67,1
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/5_n1maDRU.png,77,11,96,64,m
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/5_n1maDRU.png,91,11,110,64,a
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/5_n1maDRU.png,109,15,124,60,D
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/5_n1maDRU.png,140,15,155,60,R
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/5_n1maDRU.png,152,7,174,68,U
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/6_uAxK.png,4,15,29,60,u
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/6_uAxK.png,19,15,44,60,A
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/6_uAxK.png,64,11,94,64,x
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/6_uAxK.png,113,11,143,64,K
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/7_o27Yc3.png,2,11,22,64,o
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/7_o27Yc3.png,20,7,43,67,2
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/7_o27Yc3.png,59,7,82,67,7
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/7_o27Yc3.png,89,11,109,64,Y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/7_o27Yc3.png,127,15,144,60,c
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/7_o27Yc3.png,154,15,171,60,3
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/8_s3St.png,32,11,62,64,s
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/8_s3St.png,54,7,88,68,3
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/8_s3St.png,81,11,111,64,S
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/8_s3St.png,110,7,144,68,t
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/9_lki0O.png,3,11,29,64,l
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/9_lki0O.png,45,11,71,64,k
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/9_lki0O.png,91,15,113,60,i
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/9_lki0O.png,124,7,153,68,0
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/9_lki0O.png,144,15,165,60,O
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/10_VYVBF.png,26,11,56,64,V
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/10_VYVBF.png,75,15,100,60,Y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/10_VYVBF.png,93,7,127,67,V
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/10_VYVBF.png,119,15,144,60,B
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/10_VYVBF.png,138,15,163,60,F
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/11_L8MEqx.png,21,7,47,67,L
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/11_L8MEqx.png,44,7,70,68,8
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/11_L8MEqx.png,83,11,106,64,M
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/11_L8MEqx.png,100,15,119,60,E
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/11_L8MEqx.png,117,10,136,65,q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/11_L8MEqx.png,148,15,167,60,x
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/12_yztRP3.png,2,5,23,70,y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/12_yztRP3.png,23,7,46,67,z
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/12_yztRP3.png,66,11,86,64,t
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/12_yztRP3.png,106,7,130,67,R
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/12_yztRP3.png,142,7,165,67,P
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/12_yztRP3.png,160,11,180,64,3
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/13_qfkxBIG.png,14,1,34,74,q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/13_qfkxBIG.png,51,15,65,60,f
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/13_qfkxBIG.png,64,15,78,60,k
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/13_qfkxBIG.png,92,15,106,60,x
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/13_qfkxBIG.png,106,15,121,60,B
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/13_qfkxBIG.png,132,7,151,67,I
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/13_qfkxBIG.png,163,7,183,68,G
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/14_wc89bk.png,2,11,26,64,w
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/14_wc89bk.png,24,11,46,64,c
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/14_wc89bk.png,57,7,82,68,8
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/14_wc89bk.png,80,15,98,60,9
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/14_wc89bk.png,115,7,141,68,b
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/14_wc89bk.png,144,11,167,64,k
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/15_YRfdJhu.png,2,7,27,67,Y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/15_YRfdJhu.png,27,11,48,64,R
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/15_YRfdJhu.png,61,7,85,67,f
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/15_YRfdJhu.png,82,11,103,64,d
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/15_YRfdJhu.png,96,11,118,64,J
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/15_YRfdJhu.png,131,11,153,64,h
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/15_YRfdJhu.png,153,7,177,68,u
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/16_0Q38Lx1.png,2,15,15,60,0
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/16_0Q38Lx1.png,23,11,36,64,Q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/16_0Q38Lx1.png,51,15,64,60,3
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/16_0Q38Lx1.png,71,7,89,68,8
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/16_0Q38Lx1.png,94,11,110,64,L
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/16_0Q38Lx1.png,121,11,137,64,x
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/16_0Q38Lx1.png,143,11,159,64,1
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/17_S1Wr.png,23,11,53,64,S
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/17_S1Wr.png,51,7,85,67,1
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/17_S1Wr.png,94,15,120,60,W
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/17_S1Wr.png,111,7,145,67,r
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/18_qpZfu.png,3,5,27,70,q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/18_qpZfu.png,19,5,43,70,p
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/18_qpZfu.png,55,7,82,67,Z
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/18_qpZfu.png,93,11,118,64,f
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/18_qpZfu.png,135,7,162,68,u
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/19_DuWqTg8.png,2,7,22,67,D
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/19_DuWqTg8.png,27,7,47,68,u
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/19_DuWqTg8.png,64,15,79,60,W
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/19_DuWqTg8.png,86,1,106,74,q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/19_DuWqTg8.png,104,11,122,64,T
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/19_DuWqTg8.png,132,5,150,70,g
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/19_DuWqTg8.png,146,15,161,60,8
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/20_q3xin.png,3,1,35,74,q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/20_q3xin.png,29,7,60,68,3
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/20_q3xin.png,89,15,112,60,x
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/20_q3xin.png,135,11,163,64,i
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/20_q3xin.png,156,11,184,64,n
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/21_22Nqo3F.png,15,7,35,67,2
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/21_22Nqo3F.png,28,11,46,64,2
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/21_22Nqo3F.png,42,7,61,67,N
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/21_22Nqo3F.png,71,1,90,74,q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/21_22Nqo3F.png,100,15,114,60,o
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/21_22Nqo3F.png,125,11,142,64,3
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/21_22Nqo3F.png,149,15,163,60,F
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/22_JzDYYP.png,16,7,35,68,J
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/22_JzDYYP.png,42,7,61,67,z
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/22_JzDYYP.png,76,15,90,60,D
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/22_JzDYYP.png,95,15,108,60,Y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/22_JzDYYP.png,117,15,131,60,Y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/22_JzDYYP.png,139,7,158,67,P
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/23_V8Xphqx.png,2,15,24,60,V
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/23_V8Xphqx.png,17,11,43,64,8
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/23_V8Xphqx.png,40,7,69,67,X
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/23_V8Xphqx.png,68,10,90,65,p
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/23_V8Xphqx.png,84,15,106,60,h
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/23_V8Xphqx.png,130,1,159,74,q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/23_V8Xphqx.png,153,15,175,60,x
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/24_hp5R.png,3,11,33,64,h
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/24_hp5R.png,28,1,62,74,p
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/24_hp5R.png,76,7,110,68,5
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/24_hp5R.png,103,15,128,60,R
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/25_bsMqQXo.png,15,7,33,68,b
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/25_bsMqQXo.png,32,11,48,64,s
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/25_bsMqQXo.png,54,7,72,67,M
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/25_bsMqQXo.png,87,5,103,70,q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/25_bsMqQXo.png,116,1,134,73,Q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/25_bsMqQXo.png,129,15,143,60,X
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/25_bsMqQXo.png,149,15,163,60,o
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/26_pByZ.png,3,10,28,65,p
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/26_pByZ.png,49,11,79,64,B
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/26_pByZ.png,73,1,107,74,y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/26_pByZ.png,100,11,130,64,Z
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/27_GIF4c.png,3,15,26,60,G
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/27_GIF4c.png,20,11,47,64,I
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/27_GIF4c.png,60,7,92,67,F
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/27_GIF4c.png,108,11,136,64,4
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/27_GIF4c.png,128,7,159,68,c
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/28_wy5bDQ.png,21,15,41,60,w
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/28_wy5bDQ.png,40,10,58,65,y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/28_wy5bDQ.png,69,11,90,64,5
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/28_wy5bDQ.png,103,11,124,64,b
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/28_wy5bDQ.png,121,15,139,60,D
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/28_wy5bDQ.png,145,6,166,69,Q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/29_3sIev.png,3,15,28,60,3
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/29_3sIev.png,21,15,46,60,s
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/29_3sIev.png,39,15,64,60,I
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/29_3sIev.png,78,15,103,60,e
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/29_3sIev.png,124,11,154,64,v
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/30_s1Dk.png,27,11,57,64,s
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/30_s1Dk.png,78,7,112,67,1
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/30_s1Dk.png,105,7,139,67,D
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/30_s1Dk.png,135,15,160,60,k
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/31_GERg.png,19,15,44,60,G
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/31_GERg.png,38,15,63,60,E
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/31_GERg.png,74,11,104,64,R
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/31_GERg.png,116,1,150,74,g
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/32_6DJBY.png,28,7,62,68,6
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/32_6DJBY.png,56,15,80,60,D
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/32_6DJBY.png,75,11,105,64,J
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/32_6DJBY.png,132,15,156,60,B
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/32_6DJBY.png,150,7,184,67,Y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/33_wVUb.png,26,15,51,60,w
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/33_wVUb.png,47,11,75,64,V
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/33_wVUb.png,85,7,117,68,U
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/33_wVUb.png,126,11,154,64,b
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/34_fKUia3T.png,2,11,23,64,f
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/34_fKUia3T.png,31,7,55,67,K
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/34_fKUia3T.png,52,15,70,60,U
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/34_fKUia3T.png,88,11,109,64,i
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/34_fKUia3T.png,102,15,120,60,a
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/34_fKUia3T.png,135,11,156,64,3
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/34_fKUia3T.png,151,15,168,60,T
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/35_qdIF37.png,17,5,37,70,q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/35_qdIF37.png,34,7,57,68,d
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/35_qdIF37.png,72,11,92,64,I
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/35_qdIF37.png,86,15,103,60,F
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/35_qdIF37.png,113,15,129,60,3
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/35_qdIF37.png,142,11,162,64,7
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/36_gc3LG.png,26,1,60,74,g
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/36_gc3LG.png,56,15,80,60,c
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/36_gc3LG.png,79,15,104,60,3
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/36_gc3LG.png,97,11,127,64,L
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/36_gc3LG.png,148,7,182,68,G
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/37_8yv57.png,15,11,37,64,8
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/37_8yv57.png,47,10,65,65,y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/37_8yv57.png,72,7,97,67,v
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/37_8yv57.png,87,11,108,64,5
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/37_8yv57.png,122,7,147,67,7
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/38_rytmK.png,3,15,24,60,r
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/38_rytmK.png,37,5,63,70,y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/38_rytmK.png,54,7,82,68,t
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/38_rytmK.png,101,11,126,64,m
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/38_rytmK.png,145,15,166,60,K
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/39_1XnLbu6.png,14,11,31,64,1
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/39_1XnLbu6.png,25,7,45,67,X
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/39_1XnLbu6.png,41,11,58,64,n
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/39_1XnLbu6.png,65,11,82,64,L
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/39_1XnLbu6.png,99,7,118,68,b
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/39_1XnLbu6.png,128,7,148,68,u
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/39_1XnLbu6.png,141,7,161,68,6
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/40_SVABu4.png,21,7,41,68,S
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/40_SVABu4.png,39,7,59,67,V
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/40_SVABu4.png,65,11,83,64,A
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/40_SVABu4.png,83,7,103,67,B
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/40_SVABu4.png,120,15,135,60,u
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/40_SVABu4.png,140,7,160,67,4
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/41_ko1G.png,29,7,62,67,k
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/41_ko1G.png,62,11,91,64,o
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/41_ko1G.png,105,15,129,60,1
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/41_ko1G.png,137,11,166,64,G
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/42_ViStif.png,20,7,46,67,V
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/42_ViStif.png,41,7,67,67,i
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/42_ViStif.png,78,11,101,64,S
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/42_ViStif.png,101,15,120,60,t
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/42_ViStif.png,117,15,136,60,i
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/42_ViStif.png,148,15,168,60,f
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/43_opfgQ.png,20,7,48,68,o
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/43_opfgQ.png,39,5,64,70,p
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/43_opfgQ.png,72,7,100,67,f
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/43_opfgQ.png,115,1,143,74,g
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/43_opfgQ.png,137,6,161,69,Q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/44_tXqzy.png,22,7,54,68,t
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/44_tXqzy.png,51,11,78,64,X
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/44_tXqzy.png,77,1,108,74,q
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/44_tXqzy.png,106,11,133,64,z
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/44_tXqzy.png,146,5,174,70,y
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/45_ch7z.png,4,15,29,60,c
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/45_ch7z.png,51,11,81,64,h
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/45_ch7z.png,94,15,119,60,7
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/45_ch7z.png,136,15,161,60,z
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/46_rl09l.png,22,7,48,67,r
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/46_rl09l.png,48,15,67,60,l
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/46_rl09l.png,80,15,99,60,0
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/46_rl09l.png,116,11,138,64,9
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/46_rl09l.png,157,7,183,67,l
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/47_Fx15W.png,25,11,49,64,F
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/47_Fx15W.png,46,7,74,67,x
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/47_Fx15W.png,83,7,110,67,1
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/47_Fx15W.png,109,11,133,64,5
/home/jovyan/captcha-breaker/captcha-breaker/data/captcha/train/47_Fx15W.png,148,11,172,64,W
